SpiritMushroomsPlantedDormant_CardHelpSection,"<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive.","<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive."
SpiritMushroomsPlantedMature_CardHelpSection,"<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive.","<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive."
SpiritMushroomsPlanted_CardHelpSection,"<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive.","<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive."
SpiritMushroomsPowder_CardHelpSection,"<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive.","<b>Found:</b> Oak clearings.\n\n<b>Growth Needs:</b> High Acidity, Hydration and Nutrients.\n\n<b>Benefits:</b> Psychoactive."
FairyWeedPlantedDormant_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
FairyWeedPlantedGrowing_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
FairyweedDried_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
FairyweedFresh_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
FairyweedPlantedMature_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
FairyweedPowder_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
LQ_FairyweedTea_CardHelpSection,"<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive.","<b>Found:</b> Oaken Groves.\n\n<b>Growth Needs:</b> Mid Acidity, Mid Hydration, Mid to High Nutrients.\n\n<b>Benefits:</b> Analgesic, Antipyretic, Sedative, Anxiolytic, Psychoactive."
HAND_ROW_HELP,<b>Hand Row</b>\n<size=80%>Items you are carrying.\nThey come with you when you travel and affect your encumbrance.</size>,<b>Hand Row</b>\n<size=80%>Items you are carrying.\nThey come with you when you travel and affect your encumbrance.</size>
HOLD_SWAP,<b>Hold top/bottom</b> of cards to move stacks.,<b>Hold top/bottom</b> of cards to move stacks.
DEMO_SAVEWRITING_WARNING,"<b>IMPORTANT NOTE:</b>\nYOUR PROGRESS WILL NOT BE SAVED\n\n""The First Days"" cannot store progress on saves created by the full game.","<b>IMPORTANT NOTE:</b>\nYOUR PROGRESS WILL NOT BE SAVED\n\n""The First Days"" cannot store progress on saves created by the full game."
LOCATION_ROW_HELP,<b>Location Row</b>\n<size=80%>Static landmarks and structures.</size>,<b>Location Row</b>\n<size=80%>Static landmarks and structures.</size>
Amulet_CardDescription,<b>MUST BE EQUIPPED ON EQUIPMENT SLOT TO WORK</b>,<b>MUST BE EQUIPPED ON EQUIPMENT SLOT TO WORK</b>
GreenwardPouch_CardDescription,<b>MUST BE EQUIPPED ON EQUIPMENT SLOT TO WORK</b>,<b>MUST BE EQUIPPED ON EQUIPMENT SLOT TO WORK</b>
PINS_HELP,<b>Pin</b> cards to save their position.,<b>Pin</b> cards to save their position.
RIGHT_CLICK,<b>Right click</b> to swap between hand and base row.,<b>Right click</b> to swap between hand and base row.
ARROWS_HELP,"<b>Tap on arrows</b> to scroll faster, <b>hold</b> to reach the end.","<b>Tap on arrows</b> to scroll faster, <b>hold</b> to reach the end."
ORGANISE_ROWS,"<size=125%><b>Organise your rows</b></size>\nGroup your cards together by use, <b>pin</b> them and <b>bookmark</b> one of them to quickly reach that section later.","<size=125%><b>Organise your rows</b></size>\nGroup your cards together by use, <b>pin</b> them and <b>bookmark</b> one of them to quickly reach that section later."
FANTASY_SUBTITLE,<size=75%>Fantasy Forest</size>,<size=75%>Fantasy Forest</size>
EnemyDefeated_Statuses[0].GameName,A Presence follows me...,A Presence follows me...
StoneSharpened_CardDescription,A basic cutter or scraper for simple tasks.,簡単な作業用の基本的な刃物やこて。
Bp_HandDrill_CardDescription,"A basic tool for fire-making. Can start fires by using it on tinder, like fiber, shavings or dry leaves.",基本的な火起こし道具。 繊維や削りくず、枯れ葉などの火種に使うことで火を起こすことができる。
HandDrill_CardDescription,"A basic tool for fire-making. Can start fires by using it on tinder, like fiber, shavings or dry leaves.",基本的な火起こし道具。 繊維や削りくず、枯れ葉などの火種に使うことで火を起こすことができる。
Bp_LogTrap_CardDescription,A big game trap.,A big game trap.
Bp_TrappingPit_CardDescription,A big game trap.,A big game trap.
Bp_FurHat_CardDescription,"A bit hot, but should offer protection for my Head","A bit hot, but should offer protection for my Head"
Bp_FurTrousers_CardDescription,"A bit hot, but should offer protection to my legs.","A bit hot, but should offer protection to my legs."
Beeswax_CardDescription,A bit of wax.,A bit of wax.
ChickenChick_FuelCapacity.OnFull.ActionDescription,A chick has matured.,A chick has matured.
PartridgeChickFree_SpecialDurability1.OnFull.ActionDescription,A chick has matured.,A chick has matured.
Bp_RusticSpear_CardDescription,A close combat weapon with good reach. Good for hunting large game and defending yourself from predators.,リーチに優れた接近戦用の武器。大型獣の狩猟や捕食者から身を守るのに適している。
Spear_Rustic_CardDescription,A close combat weapon with good reach. Good for hunting large game and defending yourself from predators.,リーチに優れた接近戦用の武器。大型獣の狩猟や捕食者から身を守るのに適している。
Bp_Flint_Spear_CardDescription,A close combat weapon with good reach. Good for hunting large game and defending yourself from predators.\n\nSharp enough to pierce through thick animal hides.,リーチに優れた接近戦用の武器。大型獣の狩猟や捕食者から身を守るのに適している。\n\n分厚い獣皮も貫通する切れ味。
Spear_Flint_CardDescription,A close combat weapon with good reach. Good for hunting large game and defending yourself from predators.\n\nSharp enough to pierce through thick animal hides.,リーチに優れた接近戦用の武器。大型獣の狩猟や捕食者から身を守るのに適している。\n\n分厚い獣皮も貫通する切れ味。
Bp_Sack_CardDescription,"A cloth sack, good for carrying stuff around.","A cloth sack, good for carrying stuff around."
Infection_UpperRespiratory_Description,"A common disease affecting the nose and throat. Symptoms include a sore throat, nasal congestion and coughing fits.",鼻とのどを侵す一般的な病気。 のどの痛み、鼻づまり、咳などの症状が現れる。
Infection_Gastrointestinal_Description,"A common disease of the intestinal tracts. Symptoms include diarrhoea, nausea, vomiting  and abdominal pain.",腸管の一般的な疾患。 症状は下痢、吐き気、嘔吐、腹痛など。
Fish_Perch_CardDescription,A common diurnal fish that thrives in well-oxygenated areas with little cover.\n\nNeeds to be gutted first.,A common diurnal fish that thrives in well-oxygenated areas with little cover.\n\nNeeds to be gutted first.
NormalGuy_CharacterDescription,"A completely ordinary and very average human. Nothing special, really.\n\nPros:\n- No Cons\nCons:\n- No Pros\n\n<b> The standard experience. </b>","A completely ordinary and very average human. Nothing special, really.\n\nPros:\n- No Cons\nCons:\n- No Pros\n\n<b> The standard experience. </b>"
Bp_CookingPot_CardDescription,A cooking pot for preparing more advanced meals. Needs to be fired in a Kiln.,A cooking pot for preparing more advanced meals. Needs to be fired in a Kiln.
Fireplace_CardDescription,A cozy fireplace. Perfect for cooking food and warming yourself up.,A cozy fireplace. Perfect for cooking food and warming yourself up.
Campfire_CardDescription,A crackling campfire. Good for cooking food and warming yourself up.,パチパチと燃えるキャンプファイヤー。 料理を作ったり、体を温めたりするのに適している。
Path_FmTheShaftFromRockyGrove_CardDescription,A dark and mysterious hole.,A dark and mysterious hole.
Fish_Trout_CardDescription,"A delicious fish that prefers cold, well-oxygenated waters.\n\nNeeds to be gutted first.","A delicious fish that prefers cold, well-oxygenated waters.\n\nNeeds to be gutted first."
Bp_Travois_CardDescription,A device for carrying heavy things.,A device for carrying heavy things.
Travois_CardDescription,A device for carrying heavy things.,A device for carrying heavy things.
Bp_PartridgeFeeder_CardDescription,A device to feed partridges with minimal work.,A device to feed partridges with minimal work.
PartridgeFeederEmpty_CardDescription,A device to feed partridges with minimal work.,A device to feed partridges with minimal work.
PartridgeFeeder_CardDescription,A device to feed partridges with minimal work.,A device to feed partridges with minimal work.
Infection_LowerRespiratory_Description,"A disease of the lungs. Symptoms include persisting coughing, shortness of breath and chest pain.",肺の病気。 咳、息切れ、胸痛などの症状が続く。
Fish_Pike_CardDescription,A diurnal predatory fish that prefers areas with abundant cover.\n\nNeeds to be gutted first.,A diurnal predatory fish that prefers areas with abundant cover.\n\nNeeds to be gutted first.
Path_WillOWispGrove2FromWillOWispGrove1_CardDescription,A ghostly light floating in the dark wilderness. Will it lead you or mislead you?,暗い原野に浮かぶ亡霊のような光。それはあなたを導くのか、それとも惑わすのか？
MeadowgrassSeeds_CardDescription,A good cover crop deal for letting fields rest because of its soil structure improving capabilities.,A good cover crop deal for letting fields rest because of its soil structure improving capabilities.
Flint_CardDescription,A hard form of quartz ideal for creating sharp tools and generating sparks when struck against steel.,鋭利な工具を作ったり、鋼鉄にぶつけて火花を発生させたりするのに理想的な硬質の石英。
Wood_CardDescription,"A hardwood, ideal for quality tools and construction. Useful as fuel too.",高級工具や建築に理想的な硬材。 燃料としても有用。
Bp_TanningPit_CardDescription,A large covered pit used for converting hides into leather. Must be filled with tanning liquor to work.,A large covered pit used for converting hides into leather. Must be filled with tanning liquor to work.
TanningPit_CardDescription,A large covered pit used for converting hides into leather. Must be filled with tanning liquor to work.,A large covered pit used for converting hides into leather. Must be filled with tanning liquor to work.
Fish_Sturgeon_CardDescription,"A large nocturnal fish that prefers wide, open, well-oxygenated waters.\n\nNeeds to be gutted first.","A large nocturnal fish that prefers wide, open, well-oxygenated waters.\n\nNeeds to be gutted first."
Bp_ClayStoragePot_CardDescription,A large sealed container; preserves food and provides comfort.,A large sealed container; preserves food and provides comfort.
ClayStoragePotPlaced_CardDescription,A large sealed container; preserves food and provides comfort.,A large sealed container; preserves food and provides comfort.
ClayStoragePot_CardDescription,A large sealed container; preserves food.,A large sealed container; preserves food.
MouseRaw_CardDescription,A little dead mouse.,A little dead mouse.
SquirrelRaw_CardDescription,A little dead squirrel.,A little dead squirrel.
WoodCarving_Woman_CardDescription,A little wooden Maiden.,A little wooden Maiden.
WoodCarving_Man_CardDescription,A little wooden Warrior.,A little wooden Warrior.
WoodCarving_Monster_CardDescription,A little wooden Wolf.,A little wooden Wolf.
BoarTiedFemale_CardDescription,A live boar. Could feed it to keep it alive or release it inside an enclosure.,A live boar. Could feed it to keep it alive or release it inside an enclosure.
BoarTiedMale_CardDescription,A live boar. Could feed it to keep it alive or release it inside an enclosure.,A live boar. Could feed it to keep it alive or release it inside an enclosure.
LQ_SpiritFlint_CardDescription,"A manifestation of the Flint spirit. \n\nCan help you increase your skill at knapping, make the activity more enjoyable, make you more effective at mining flint and make your weapons sharper.","A manifestation of the Flint spirit. \n\nCan help you increase your skill at knapping, make the activity more enjoyable, make you more effective at mining flint and make your weapons sharper."
LQ_SpiritFlintclaw_CardDescription,"A manifestation of the Flintclaw spirit. \n\nCan help you perceive things in the dark, make you better at hiding, foraging and working flint,  give you courage and strength, make your weapons sharper and boost your immune system.","A manifestation of the Flintclaw spirit. \n\nCan help you perceive things in the dark, make you better at hiding, foraging and working flint,  give you courage and strength, make your weapons sharper and boost your immune system."
Spirit_Flintclaw_CardDescription,"A manifestation of the Flintclaw spirit. \n\nCan help you perceive things in the dark, make you better at hiding, foraging and working flint,  give you courage and strength, make your weapons sharper and boost your immune system.","A manifestation of the Flintclaw spirit. \n\nCan help you perceive things in the dark, make you better at hiding, foraging and working flint,  give you courage and strength, make your weapons sharper and boost your immune system."
Bp_ClayVase_CardDescription,A medium sized container for storing water and other liquids.,A medium sized container for storing water and other liquids.
ClayVase_CardDescription,A medium sized container for storing water and other liquids.,A medium sized container for storing water and other liquids.
Bp_TilledField_CardDescription,"A more effective way to grow crops en masse, as they require less attention than gardens and yield more.\n\n<b>Warning: </b>Wetlands and Pine groves are acidic and bad for many crops, while river areas tend to have low acidity.","A more effective way to grow crops en masse, as they require less attention than gardens and yield more.\n\n<b>Warning: </b>Wetlands and Pine groves are acidic and bad for many crops, while river areas tend to have low acidity."
TilledField_CardDescription,"A more effective way to grow crops en masse, as they require less attention than gardens and yield more.\n\n<b>Warning: </b>Wetlands and Pine groves are acidic and bad for many crops, while river areas tend to have low acidity.","A more effective way to grow crops en masse, as they require less attention than gardens and yield more.\n\n<b>Warning: </b>Wetlands and Pine groves are acidic and bad for many crops, while river areas tend to have low acidity."
Puddle_CardDescription,A natural water reserve.,A natural water reserve.
HandleWood_CardDescription,"A nice axe handle, just needs a sharpened stone to go in its hole.","A nice axe handle, just needs a sharpened stone to go in its hole."
Bp_BedRustic_CardDescription,A nice wooden bed. My back will thank me.,A nice wooden bed. My back will thank me.
PeasFresh_CardDescription,A nutritious food that is long lasting when dry. Perfect for enriching a meal.,A nutritious food that is long lasting when dry. Perfect for enriching a meal.
PeasDried_CardDescription,"A nutritious, long lasting food.","A nutritious, long lasting food."
Cabin_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FlintMotherLode_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmClearedTunnel_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmCollapsedTunnel_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmDarkTunnelNorthEast_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmDarkTunnelNorthWest_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmDarkTunnelSouthEast_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmDarkTunnelSouthWest_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmDarkTunnelWest_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
Caves_FmFlintclawsChamber_SpecialDurability1.OnFull.ActionDescription,A part of the roof fell!,A part of the roof fell!
